hub_file,slug,title,column,length,min_recommended
mistakes.csv,s32-kon-shuki-unten-mis,酒気帯び運転の典型誤答（手続確認）,article_lead,31,40
mistakes.csv,s32-kon-shuki-unten-mis,酒気帯び運転の典型誤答（手続確認）,memory_tip,13,15
mistakes.csv,s32-kon-sokudo-kisei-mis,速度規制の典型誤答（手続確認）,memory_tip,11,15
mistakes.csv,s32-kon-ippan-tokutei-mis,一般貨物と特定貨物の典型誤答（手続確認）,article_lead,34,40
mistakes.csv,s32-kon-unko-kiroku-mis,運行記録の典型誤答（手続確認）,memory_tip,11,15
mistakes.csv,s32-kon-kyukei-kikan-mis,休息時間の典型誤答（手続確認）,memory_tip,11,15
mistakes.csv,s32-kon-seibi-kanri-mis,整備と運行の典型誤答（手続確認）,article_lead,30,40
mistakes.csv,s32-kon-seibi-kanri-mis,整備と運行の典型誤答（手続確認）,memory_tip,12,15
mistakes.csv,s32-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（手続確認）,article_lead,30,40
mistakes.csv,s32-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（手続確認）,memory_tip,12,15
mistakes.csv,s32-kon-sennin-todoke-mis,選任と届出の典型誤答（手続確認）,article_lead,30,40
mistakes.csv,s32-kon-sennin-todoke-mis,選任と届出の典型誤答（手続確認）,memory_tip,12,15
mistakes.csv,s33-kon-unkan-kanri-mis,運行管理者制度の典型誤答（数値確認）,article_lead,30,40
mistakes.csv,s33-kon-unkan-kanri-mis,運行管理者制度の典型誤答（数値確認）,memory_tip,14,15
mistakes.csv,s33-kon-tenko-gimu-mis,点呼義務の典型誤答（数値確認）,memory_tip,11,15
mistakes.csv,s33-kon-shuki-unten-mis,酒気帯び運転の典型誤答（数値確認）,memory_tip,13,15
mistakes.csv,s33-kon-sokudo-kisei-mis,速度規制の典型誤答（数値確認）,memory_tip,11,15
mistakes.csv,s33-kon-ippan-tokutei-mis,一般貨物と特定貨物の典型誤答（数値確認）,article_lead,32,40
mistakes.csv,s33-kon-unko-kiroku-mis,運行記録の典型誤答（数値確認）,memory_tip,11,15
mistakes.csv,s33-kon-kyukei-kikan-mis,休息時間の典型誤答（数値確認）,memory_tip,11,15
mistakes.csv,s33-kon-seibi-kanri-mis,整備と運行の典型誤答（数値確認）,memory_tip,12,15
mistakes.csv,s33-kon-jigyoyo-kisei-mis,事業用規制の典型誤答（数値確認）,memory_tip,12,15
mistakes.csv,s33-kon-sennin-todoke-mis,選任と届出の典型誤答（数値確認）,memory_tip,12,15
mistakes.csv,s34-kon-unkan-kanri-mis,運行管理者制度の典型誤答（頻出整理）,article_lead,34,40
mistakes.csv,s34-kon-unkan-kanri-mis,運行管理者制度の典型誤答（頻出整理）,memory_tip,14,15
mistakes.csv,s34-kon-tenko-gimu-mis,点呼義務の典型誤答（頻出整理）,article_lead,31,40
